city,data_level,county_pop,patients_per_1000,facility_class,uninsured_rate,total_patients,expenses_vs_pci_2023,expenses_vs_pci_2021,pci_2023,lat_pop,lng_pop,totaloutpatientvisits,pci_2022,patients_vs_pci_2022,zips_pop,total_uninsured_patients,er_share,expenses_per_capita,inpatient_days_per_patient,year,charges_per_patient,facility_name,facilities_per_100k,totalervisits,lng,num_facilities,total_expenses,patients_vs_pci_2023,patients_vs_pci_2021,facility_id,profit_margin,net_profit_loss,county_fips,totalinpatientdays,expenses_vs_pci_2022,pci_2021,pci_2021_income,pci_2022_income,facility_group,lat,zips,county,pci_2023_income,city_pop
,facility,,,Corporation,0.0,9594,,,,,,80392,,,,0.0,0.0,,6.4,2021,0.0,Saint Francis Hospital,,0,,,0.0,,,302,0.0,0.0,,61356,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,State,0.0,1028,,,,,,0,,,,0.0,0.0,,11.45,2021,0.0,Memphis Mental Health Institute,,0,,,0.0,,,303,0.0,0.0,,11769,,,,,Goverment Non-Federal,,,Shelby,,
,facility,,,Corporation,0.0,5656,,,,,,15652,,,,0.0,0.0,,14.17,2021,0.0,Lakeside Behavioral Health System,,0,,,0.0,,,304,0.0,0.0,,80161,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Other Nonprofit Corp,0.0,11452,,,,,,70769,,,,0.0,0.0,,3.68,2021,0.0,Baptist Memorial Hospital for Women,,0,,,0.0,,,306,0.0,0.0,,42182,,,,,NonGovermental Not-For-Profit,,,Shelby,,
,facility,,,Corporation,0.0,7180,,,,,,61177,,,,0.0,0.0,,5.16,2021,0.0,Saint Francis Hospital - Bartlett,,0,,,0.0,,,307,0.0,0.0,,37049,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Partnership,0.0,1204,,,,,,5398,,,,0.0,0.0,,15.3,2021,0.0,Encompass Health Rehab Hospital of Memphis,,0,,,0.0,,,308,0.0,0.0,,18422,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,0,0.0,123,,,,,,0,,,,0.0,0.0,,58.72,2021,0.0,Baptist Memorial Restorative Care Hospital,,0,,,0.0,,,310,0.0,0.0,,7223,,,,,0,,,Shelby,,
,facility,,,Corporation,0.0,0,,,,,,0,,,,0.0,0.0,,0.0,2021,0.0,Select Specialty Hospital - Memphis,,0,,,0.0,,,311,0.0,0.0,,11608,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Partnership,0.0,1020,,,,,,0,,,,0.0,0.0,,13.39,2021,0.0,Encompass Health Rehabilitation Hospital - North,,0,,,0.0,,,312,0.0,0.0,,13653,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Other Not-For-profit,0.0,175,,,,,,0,,,,0.0,0.0,,42.53,2021,0.0,Regional One Health Extended Care Hospital,,0,,,0.0,,,313,0.0,0.0,,7443,,,,,NonGovermental Not-For-Profit,,,Shelby,,
,facility,,,Corporation,0.0,1143,,,,,,0,,,,0.0,0.0,,14.41,2021,0.0,Baptist Memorial Rehabilitation Hospital,,0,,,0.0,,,314,0.0,0.0,,16475,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Corporation,0.0,942,,,,,,20303,,,,0.0,0.0,,5.37,2021,0.0,Riverview Regional Medical Center,,0,,,0.0,,,316,0.0,0.0,,5054,,,,,Investor-Owned For-Profit,,,Smith,,
,facility,,,Other Nonprofit Corp,0.0,6772,,,,,,160394,,,,0.0,0.0,,10.8,2021,0.0,Bristol Regional Medical Center,,0,,,0.0,,,317,0.0,0.0,,73109,,,,,NonGovermental Not-For-Profit,,,Sullivan,,
,facility,,,Other Nonprofit Corp,0.0,12233,,,,,,174250,,,,0.0,0.0,,7.19,2021,0.0,Holston Valley Medical Center,,0,,,0.0,,,318,0.0,0.0,,87981,,,,,NonGovermental Not-For-Profit,,,Sullivan,,
,facility,,,Other Nonprofit Corp,0.0,1709,,,,,,142061,,,,0.0,0.0,,3.56,2021,0.0,Indian Path Community Hospital,,0,,,0.0,,,319,0.0,0.0,,6078,,,,,NonGovermental Not-For-Profit,,,Sullivan,,
,facility,,,Corporation,0.0,820,,,,,,0,,,,0.0,0.0,,18.33,2021,0.0,Encompass Health Rehab Hospital of Kingsport,,0,,,0.0,,,320,0.0,0.0,,15029,,,,,Investor-Owned For-Profit,,,Sullivan,,
,facility,,,Corporation,0.0,201,,,,,,0,,,,0.0,0.0,,56.67,2021,0.0,"Select Specialty Hospitals-Tricities, Inc.",,0,,,0.0,,,321,0.0,0.0,,11390,,,,,Investor-Owned For-Profit,,,Sullivan,,
,facility,,,Corporation,0.0,0,,,,,,10734,,,,0.0,0.0,,0.0,2021,0.0,Portland Medical Center,,0,,,0.0,,,322,0.0,0.0,,0,,,,,Investor-Owned For-Profit,,,Sumner,,
,facility,,,Corporation,0.0,6663,,,,,,89719,,,,0.0,0.11,,4.49,2021,0.0,Sumner Regional Medical Center,,10649,,,0.0,,,323,0.0,0.0,,29935,,,,,Investor-Owned For-Profit,,,Sumner,,
,facility,,,Corporation,0.0,7990,,,,,,87809,,,,0.0,0.0,,4.22,2021,0.0,TriStar Hendersonville Medical Center,,0,,,0.0,,,324,0.0,0.0,,33692,,,,,Investor-Owned For-Profit,,,Sumner,,
,facility,,,Other Nonprofit Corp,0.0,1494,,,,,,106004,,,,0.0,0.0,,2.76,2021,0.0,Baptist Memorial Hospital - Tipton,,0,,,0.0,,,325,0.0,0.0,,4121,,,,,NonGovermental Not-For-Profit,,,Tipton,,
,facility,,,Corporation,0.0,213,,,,,,9772,,,,0.0,0.0,,5.76,2021,0.0,Trousdale Medical Center,,0,,,0.0,,,326,0.0,0.0,,1226,,,,,Investor-Owned For-Profit,,,Trousdale,,
,facility,,,Other Nonprofit Corp,0.0,217,,,,,,25934,,,,0.0,0.0,,3.1,2021,0.0,Unicoi County Hospital,,0,,,0.0,,,327,0.0,0.0,,673,,,,,NonGovermental Not-For-Profit,,,Unicoi,,
,facility,,,Other Nonprofit Corp,0.0,2550,,,,,,39798,,,,0.0,0.0,,5.1,2021,0.0,"Saint Thomas River Park Hospital, LLC",,0,,,0.0,,,328,0.0,0.0,,13013,,,,,NonGovermental Not-For-Profit,,,Warren,,
,facility,,,Other Nonprofit Corp,0.0,5363,,,,,,58734,,,,0.0,0.0,,3.79,2021,0.0,Franklin Woods Community Hospital,,0,,,0.0,,,330,0.0,0.0,,20352,,,,,NonGovermental Not-For-Profit,,,Washington,,
,facility,,,Other Nonprofit Corp,0.0,20112,,,,,,206065,,,,0.0,0.0,,6.0,2021,0.0,Johnson City Medical Center,,0,,,0.0,,,331,0.0,0.0,,120745,,,,,NonGovermental Not-For-Profit,,,Washington,,
,facility,,,Other Nonprofit Corp,0.0,3637,,,,,,1637,,,,0.0,0.0,,7.15,2021,0.0,Woodridge Psychiatric Hospital,,0,,,0.0,,,332,0.0,0.0,,26004,,,,,NonGovermental Not-For-Profit,,,Washington,,
,facility,,,Corporation,0.0,689,,,,,,0,,,,0.0,0.0,,14.21,2021,0.0,Quillen Rehabilitation Hospital,,0,,,0.0,,,333,0.0,0.0,,9793,,,,,Investor-Owned For-Profit,,,Washington,,
,facility,,,County,0.0,336,,,,,,20841,,,,0.0,0.0,,3.42,2021,0.0,Wayne Medical Center,,0,,,0.0,,,334,0.0,0.0,,1149,,,,,Goverment Non-Federal,,,Wayne,,
,facility,,,Hospital District or Authority,0.0,978,,,,,,24793,,,,0.0,0.0,,3.37,2021,0.0,West Tennessee Healthcare-Volunteer Hospital,,0,,,0.0,,,335,0.0,0.0,,3300,,,,,Goverment Non-Federal,,,Weakley,,
,facility,,,Corporation,0.0,263,,,,,,0,,,,0.0,0.0,,13.66,2021,0.0,Behavioral Healthcare Center at Martin,,0,,,0.0,,,336,0.0,0.0,,3592,,,,,Investor-Owned For-Profit,,,Weakley,,
,facility,,,Corporation,0.0,741,,,,,,0,,,,0.0,0.0,,12.66,2021,0.0,Spire Cane Creek Rehab in Partnership-Healthsouth,,0,,,0.0,,,337,0.0,0.0,,9382,,,,,Investor-Owned For-Profit,,,Weakley,,
,facility,,,Other Nonprofit Corp,0.0,498,,,,,,20640,,,,0.0,0.0,,7.9,2021,0.0,"Saint Thomas Highlands Hospital, LLC",,0,,,0.0,,,338,0.0,0.0,,3932,,,,,NonGovermental Not-For-Profit,,,White,,
,facility,,,County,0.0,9049,,,,,,147815,,,,0.0,0.0,,3.89,2021,0.0,Williamson Medical Center,,0,,,0.0,,,339,0.0,0.0,,35205,,,,,Goverment Non-Federal,,,Williamson,,
,facility,,,Corporation,0.0,3883,,,,,,10532,,,,0.0,0.0,,7.94,2021,0.0,Rolling Hills Hospital,,0,,,0.0,,,340,0.0,0.0,,30845,,,,,Investor-Owned For-Profit,,,Williamson,,
,facility,,,Corporation,0.0,877,,,,,,0,,,,0.0,0.0,,12.24,2021,0.0,Encompass Health Rehab Hospital of Franklin,,0,,,0.0,,,341,0.0,0.0,,10734,,,,,Investor-Owned For-Profit,,,Williamson,,
,facility,,,Other Not-For-profit,0.0,995,,,,,,0,,,,0.0,0.0,,8.29,2021,0.0,Vanderbilt Wilson County Hospital,,0,,,0.0,,,342,0.0,0.0,,8246,,,,,NonGovermental Not-For-Profit,,,Wilson,,
,facility,,,Other Not-For-profit,0.0,3940,,,,,,53429,,,,0.0,0.0,,4.82,2021,0.0,Vanderbilt Wilson County Hospital,,0,,,0.0,,,343,0.0,0.0,,19009,,,,,NonGovermental Not-For-Profit,,,Wilson,,
,facility,,,Church-Operated,0.0,3191,,,,,,70411,,,,0.0,0.0,,3.85,2021,0.0,Memorial Hospital Hixson,,0,,,0.0,,,345,0.0,0.0,,12272,,,,,NonGovermental Not-For-Profit,,,Hamilton,,
,facility,,,Other Nonprofit Corp,0.0,428,,,,,,13138,,,,0.0,0.0,,3.24,2021,0.0,Saint Thomas DeKalb Hospital,,0,,,0.0,,,346,0.0,0.0,,1386,,,,,NonGovermental Not-For-Profit,,,DeKalb,,
,facility,,,Corporation,0.0,243,,,,,,0,,,,0.0,0.0,,16.53,2021,0.0,Unity Psychiatric Care of Memphis,,0,,,0.0,,,347,0.0,0.0,,4017,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Corporation,0.0,2421,,,,,,3307,,,,0.0,0.0,,10.19,2021,0.0,Crestwyn Behavioral Health,,0,,,0.0,,,349,0.0,0.0,,24669,,,,,Investor-Owned For-Profit,,,Shelby,,
,facility,,,Corporation,0.0,3014,,,,,,1669,,,,0.0,0.0,,9.59,2021,0.0,Erlanger Behavioral Health Hospital,,0,,,0.0,,,513,0.0,0.0,,28899,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Individual,0.0,130,,,,,,0,,,,0.0,0.0,,12.03,2021,0.0,"Behavioral Health of Rocky Top, LLC",,0,,,0.0,,,514,0.0,0.0,,1564,,,,,Investor-Owned For-Profit,,,Anderson,,
,facility,,,Partnership,0.0,1109,,,,,,0,,,,0.0,0.0,,13.0,2021,0.0,West Tennessee Healthcare Rehab Hospital Jackson,,0,,,0.0,,,515,0.0,0.0,,14421,,,,,Investor-Owned For-Profit,,,Madison,,
,facility,,,Corporation,0.0,2406,,,,,,5167,,,,0.0,0.0,,7.96,2021,0.0,Creekside Behavioral Health,,0,,,0.0,,,516,0.0,0.0,,19141,,,,,Investor-Owned For-Profit,,,Sullivan,,
,facility,,,Partnership,0.0,843,,,,,,331,,,,0.0,0.0,,8.06,2021,0.0,Ascension Saint Thomas Behavioral Health Hospital,,0,,,0.0,,,909,0.0,0.0,,6792,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,0.0,942,,,,,,1823,,,,0.0,0.0,,9.24,2021,0.0,Pinewood Springs,,0,,,0.0,,,910,0.0,0.0,,8706,,,,,Investor-Owned For-Profit,,,Maury,,
,facility,,,Other Nonprofit Corp,0.830091743119266,8175,,,,,,132860,,,,6786.0,0.0,,5.14,2022,21002.74495412844,Methodist Medical Center of Oak Ridge,,0,,,171697440.0,,,179,-0.03648619921182284,-6264587.0,,42053,,,,,NonGovermental Not-For-Profit,,,Anderson,,
,facility,,,0,0.32342007434944237,538,,,,,,93208,,,,174.0,0.0,,4.76,2022,30741.54275092937,Ridgeview Psychiatric Hospital and Center,,0,,,16538950.0,,,180,0.009701522768978683,160453.0,,2559,,,,,0,,,Anderson,,
,facility,,,Other Not-For-profit,4.333333333333333,1002,,,,,,73547,,,,4342.0,0.0,,3.77,2022,46503.061876247506,Vanderbilt Bedford Hospital,,0,,,46596068.0,,,181,-0.03417764777920747,-1592544.0,,3780,,,,,NonGovermental Not-For-Profit,,,Bedford,,
,facility,,,Hospital District or Authority,4.4603174603174605,189,,,,,,11161,,,,843.0,0.0,,5.83,2022,51901.23809523809,West Tennessee Healthcare Camden Hospital,,0,,,9809334.0,,,182,0.05711244004944678,560235.0,,1101,,,,,Goverment Non-Federal,,,Benton,,
,facility,,,Hospital District or Authority,0.0,201,,,,,,14758,,,,0.0,0.4,,9.31,2022,78673.70149253731,Erlanger Bledsoe Hospital,,9991,,,15813414.0,,,183,0.2343436401525945,3705773.0,,1872,,,,,Goverment Non-Federal,,,Bledsoe,,
,facility,,,County,1.011917158394076,8643,,,,,,390033,,,,8746.0,0.0,,5.01,2022,27000.020594700913,Blount Memorial Hospital,,0,,,233361178.0,,,184,0.0009035650308553036,210857.0,,43291,,,,,Goverment Non-Federal,,,Blount,,
,facility,,,Other Nonprofit Corp,0.75,2436,,,,,,83872,,,,1827.0,0.0,,7.66,2022,14296.775862068966,Peninsula Hospital,,0,,,34826946.0,,,185,-0.26613792090756394,-9268771.0,,18668,,,,,NonGovermental Not-For-Profit,,,Blount,,
,facility,,,Corporation,2.7107930073473523,7894,,,,,,83607,,,,21399.0,0.0,,4.88,2022,17692.824043577402,Tennova HealthCare - Cleveland,,0,,,139667153.0,,,186,0.1888016576095025,26369390.0,,38547,,,,,Investor-Owned For-Profit,,,Bradley,,
,facility,,,Corporation,0.6177062374245473,994,,,,,,2454,,,,614.0,0.0,,6.8,2022,3186.172032193159,Tennova HealthCare - Cleveland Westside,,0,,,3167055.0,,,187,0.7608276458729009,2409583.0,,6759,,,,,Investor-Owned For-Profit,,,Bradley,,
,facility,,,Corporation,2.8908227848101267,1896,,,,,,38716,,,,5481.0,0.0,,6.82,2022,24058.2832278481,Tennova Healthcare - LaFollette Medical Center,,0,,,45614505.0,,,188,-0.01851959152028505,-844762.0,,12928,,,,,Investor-Owned For-Profit,,,Campbell,,
,facility,,,Other Nonprofit Corp,1.2678331090174966,743,,,,,,7124,,,,942.0,0.0,,7.64,2022,16328.060565275908,"Saint Thomas Stones River Hospital, LLC.",,0,,,12131749.0,,,190,-0.1429749329630872,-1734536.0,,5676,,,,,NonGovermental Not-For-Profit,,,Cannon,,
,facility,,,Other Nonprofit Corp,1.3835489833641406,1082,,,,,,24976,,,,1497.0,0.0,,4.99,2022,25711.277264325323,Baptist Memorial Hospital - Carroll County,,0,,,27819602.0,,,191,-0.03812940961556531,-1060745.0,,5394,,,,,NonGovermental Not-For-Profit,,,Carroll,,
,facility,,,Other Nonprofit Corp,0.9052322477309129,3746,,,,,,57973,,,,3391.0,0.0,,5.01,2022,13921.674586225306,Sycamore Shoals Hospital,,0,,,52150593.0,,,193,0.14911063427409157,7776208.0,,18776,,,,,NonGovermental Not-For-Profit,,,Carter,,
,facility,,,Corporation,0.0,0,,,,,,16739,,,,1750.0,0.0,,0.0,2022,0.0,TriStar Ashland City Medical Center,,0,,,9369414.0,,,194,0.18225931739167467,1707663.0,,0,,,,,Investor-Owned For-Profit,,,Cheatham,,
,facility,,,Other Nonprofit Corp,1.7533460803059273,1046,,,,,,36930,,,,1834.0,0.0,,4.45,2022,28648.918738049713,Claiborne Medical Center,,0,,,29966769.0,,,195,-0.01401535814555116,-419995.0,,4654,,,,,NonGovermental Not-For-Profit,,,Claiborne,,
,facility,,,Corporation,0.0,0,,,,,,0,,,,0.0,0.0,,0.0,2022,0.0,Cumberland River Hospital,,0,,,0.0,,,196,0.0,0.0,,0,,,,,Investor-Owned For-Profit,,,Clay,,
,facility,,,Corporation,3.8467465753424657,2336,,,,,,38945,,,,8986.0,0.0,,4.29,2022,17959.125428082192,Tennova Healthcare - Newport Medical Center,,0,,,41952517.0,,,197,-0.08615397259716265,-3614376.0,,10016,,,,,Investor-Owned For-Profit,,,Cocke,,
,facility,,,Other Not-For-profit,5.717314487632509,849,,,,,,234187,,,,4854.0,0.0,,4.25,2022,54385.080094228506,Unity Medical Center,,0,,,46172933.0,,,198,0.047763199275211735,2205367.0,,3609,,,,,NonGovermental Not-For-Profit,,,Coffee,,
,facility,,,Other Not-For-profit,0.6903914590747331,3372,,,,,,49512,,,,2328.0,0.0,,4.56,2022,23940.73309608541,Vanderbilt Tullahoma - Harton Hospital,,0,,,80728152.0,,,199,-0.17098568043524642,-13803358.0,,15368,,,,,NonGovermental Not-For-Profit,,,Coffee,,
,facility,,,Other Nonprofit Corp,0.5129753914988814,4470,,,,,,87379,,,,2293.0,0.0,,5.07,2022,21673.253243847874,"Cumberland Medical Center, Inc.",,0,,,96879442.0,,,200,-0.09152208989808178,-8866609.0,,22676,,,,,NonGovermental Not-For-Profit,,,Cumberland,,
,facility,,,Corporation,2.8164187535304084,5311,,,,,,70571,,,,14958.0,0.17,,4.87,2022,23492.905667482584,TriStar Southern Hills Medical Center,,14870,,,124770822.0,,,201,0.13426865136786548,16752810.0,,25856,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,0.05253212396069539,2646,,,,,,5246,,,,139.0,0.0,,8.02,2022,11190.389266817838,TriStar Skyline Madison Campus,,0,,,29609770.0,,,202,-0.2611897694578512,-7733769.0,,21228,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Hospital District or Authority,16.2478184991274,2292,,,,,,88582,,,,37240.0,0.0,,4.52,2022,56991.29406631763,Metropolitan Nashville General Hospital,,0,,,130624046.0,,,203,-0.04788904640115037,-6255461.0,,10369,,,,,Goverment Non-Federal,,,Davidson,,
,facility,,,Other Nonprofit Corp,0.6681326458396523,19782,,,,,,98866,,,,13217.0,0.0,,5.58,2022,26239.2271256698,Saint Thomas Midtown Hospital,,0,,,519064391.0,,,204,0.024587097904005515,12762287.0,,110323,,,,,NonGovermental Not-For-Profit,,,Davidson,,
,facility,,,Other Nonprofit Corp,0.3718791903454441,15661,,,,,,88215,,,,5824.0,0.0,,6.64,2022,35094.25866802886,Saint Thomas West Hospital,,0,,,549611185.0,,,205,0.02663662676370023,14639788.0,,103969,,,,,NonGovermental Not-For-Profit,,,Davidson,,
,facility,,,Other Nonprofit Corp,0.45196218740584515,53104,,,,,,2012925,,,,24001.0,0.0,,7.58,2022,74401.59458797831,Vanderbilt University Medical Center,,0,,,3951022279.0,,,206,0.08807855142949954,348000319.0,,402786,,,,,NonGovermental Not-For-Profit,,,Davidson,,
,facility,,,Corporation,0.5655423949154991,27692,,,,,,206409,,,,15661.0,0.07,,6.18,2022,31245.48573595262,TriStar Centennial Medical Center,,15379,,,865249991.0,,,207,0.21410404267776525,185253521.0,,171210,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,0.964016669338035,12478,,,,,,87400,,,,12029.0,0.0,,7.09,2022,24187.333547042796,TriStar Skyline Medical Center,,0,,,301809548.0,,,208,0.16753979234613214,50565109.0,,88469,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,0.7994065745295541,12807,,,,,,107793,,,,10238.0,0.14,,4.72,2022,19978.518232216757,TriStar Summit Medical Center,,17969,,,255864883.0,,,209,0.3662179111933856,93702303.0,,60449,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Partnership,0.0,1053,,,,,,3096,,,,0.0,0.0,,2.44,2022,41314.64672364672,Saint Thomas Hospital for Specialty Surgery,,0,,,43504323.0,,,210,0.8302345723205484,36118793.0,,2569,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,State,0.0,2578,,,,,,0,,,,0.0,0.0,,21.55,2022,21175.632660977502,Middle Tennessee Mental Health Institute,,0,,,54590781.0,,,211,-0.8962504859565941,-48927014.0,,55563,,,,,Goverment Non-Federal,,,Davidson,,
,facility,,,Partnership,0.0009970089730807576,1003,,,,,,0,,,,1.0,0.0,,15.99,2022,23984.43369890329,Vanderbilt Stallworth Rehabilitation Hospital,,0,,,24056387.0,,,213,-0.08872604186156466,-2134428.0,,16034,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,0.0,519,,,,,,0,,,,0.0,0.0,,40.44,2022,88960.02504816955,Select Specialty Hospital - Nashville,,0,,,46170253.0,,,214,-0.11398295781485104,-5262622.0,,20990,,,,,Investor-Owned For-Profit,,,Davidson,,
,facility,,,Corporation,1.420992676973149,6145,,,,,,65436,,,,8732.0,0.21,,4.88,2022,19470.237428803906,TriStar Horizon Medical Center,,17544,,,119644609.0,,,216,0.13689978292293972,16379321.0,,29984,,,,,Investor-Owned For-Profit,,,Dickson,,
,facility,,,Hospital District or Authority,1.1389383683648022,2807,,,,,,43354,,,,3197.0,0.0,,5.51,2022,22118.560384752403,West Tennessee Healthcare - Dyersburg Regional,,0,,,62086799.0,,,217,-0.05005661509461939,-3107855.0,,15458,,,,,Goverment Non-Federal,,,Dyer,,
,facility,,,Corporation,0.0,0,,,,,,12649,,,,666.0,0.0,,0.0,2022,0.0,Southern Tennessee Regional Health System - Sewanee,,0,,,6097747.0,,,218,0.001230454461295295,7503.0,,0,,,,,Investor-Owned For-Profit,,,Franklin,,
,facility,,,Corporation,0.9127551020408163,3920,,,,,,68985,,,,3578.0,0.0,,3.88,2022,19347.754336734695,Southern Tennessee Regional Health System- Winchester,,0,,,75843197.0,,,219,0.31445091904551437,23848963.0,,15218,,,,,Investor-Owned For-Profit,,,Franklin,,
,facility,,,Hospital District or Authority,3.756,500,,,,,,20591,,,,1878.0,0.0,,4.82,2022,29588.958,West Tennessee Healthcare Milan Hospital,,0,,,14794479.0,,,220,0.015183163935681683,224627.0,,2410,,,,,Goverment Non-Federal,,,Gibson,,
,facility,,,Corporation,1.267725467952354,1763,,,,,,35260,,,,2235.0,0.0,,3.94,2022,11524.56778218945,Southern Tennessee Regional Health System Pulaski,,0,,,20317813.0,,,221,1.6343273264696352,33205957.0,,6940,,,,,Investor-Owned For-Profit,,,Giles,,
,facility,,,Other Nonprofit Corp,1.0553229005951068,4537,,,,,,123915,,,,4788.0,0.0,,4.73,2022,19571.338329292485,Greeneville Community Hospital East,,0,,,88795162.0,,,222,0.10359897761096488,9199088.0,,21471,,,,,NonGovermental Not-For-Profit,,,Greene,,
,facility,,,0,0.0,0,,,,,,0,,,,0.0,0.0,,0.0,2022,0.0,Greeneville Community Hospital West    CLOSED,,0,,,0.0,,,223,0.0,0.0,,0,,,,,0,,,Greene,,
,facility,,,Other Nonprofit Corp,0.8855996680038732,7229,,,,,,99785,,,,6402.0,0.0,,4.56,2022,15934.467422880067,Morristown - Hamblen Healthcare System,,0,,,115190265.0,,,224,0.15836328703645225,18241909.0,,32960,,,,,NonGovermental Not-For-Profit,,,Hamblen,,
,facility,,,Hospital District or Authority,3.5264837660344934,16293,,,,,,919821,,,,57457.0,0.0,,8.09,2022,56315.08224390843,Erlanger Medical Center,,0,,,917541635.0,,,226,0.009029638202739432,8285069.0,,131815,,,,,Goverment Non-Federal,,,Hamilton,,
,facility,,,Hospital District or Authority,5.697038724373576,439,,,,,,22647,,,,2501.0,0.0,,16.17,2022,34188.45785876993,Erlanger North Hospital,,0,,,15008733.0,,,227,-0.15432148736339038,-2316170.0,,7100,,,,,Goverment Non-Federal,,,Hamilton,,
,facility,,,Hospital District or Authority,1.097758773223238,6782,,,,,,93431,,,,7445.0,0.0,,3.89,2022,21124.70864051902,Erlanger East Hospital,,0,,,143267774.0,,,228,0.06873352412106298,9847299.0,,26371,,,,,Goverment Non-Federal,,,Hamilton,,
,facility,,,Church-Operated,0.0,9204,,,,,,264891,,,,0.0,0.0,,8.82,2022,58947.83735332464,Memorial Healthcare System,,0,,,542555895.0,,,229,-0.10449677816144638,-56695343.0,,81213,,,,,NonGovermental Not-For-Profit,,,Hamilton,,
,facility,,,Corporation,1.3531222515391381,6822,,,,,,58965,,,,9231.0,0.17,,7.73,2022,33676.805189094106,"Parkridge Medical Center, Inc.",,12187,,,229743165.0,,,230,0.23856978726657657,54809778.0,,52755,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Corporation,2.012071938901207,4059,,,,,,42646,,,,8167.0,0.0,,6.73,2022,22467.12589307711,Parkridge East Hospital,,0,,,91194064.0,,,231,0.3142859605423441,28661014.0,,27331,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,State,0.0,2372,,,,,,0,,,,0.0,0.0,,17.35,2022,17286.69224283305,Moccasin Bend Mental Health Institute,,0,,,41004034.0,,,232,0.0,0.0,,41153,,,,,Goverment Non-Federal,,,Hamilton,,
,facility,,,Corporation,0.0220162224797219,863,,,,,,819,,,,19.0,0.0,,34.53,2022,24546.524913093857,Parkridge Valley Child and Adolecents Hospital,,0,,,21183651.0,,,233,0.2611492702556325,5532095.0,,29797,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Corporation,0.0706547338671691,2123,,,,,,8329,,,,150.0,0.0,,7.77,2022,8317.901083372586,Parkridge Valley Adult and Senior Services,,0,,,17658904.0,,,234,0.3270161047367379,5774746.0,,16489,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Other Nonprofit Corp,0.0,1349,,,,,,33769,,,,0.0,0.0,,20.68,2022,38852.73832468495,Siskin Hospital for Physical Rehabilitation,,0,,,52412344.0,,,235,-0.1371827026091411,-7190067.0,,27895,,,,,NonGovermental Not-For-Profit,,,Hamilton,,
,facility,,,Corporation,0.013431013431013432,819,,,,,,0,,,,11.0,0.0,,18.74,2022,22387.578754578753,Encompass Health Rehab Hospital of Chattanooga,,0,,,18335427.0,,,236,0.29353742348078393,5382134.0,,15350,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Corporation,0.0,162,,,,,,0,,,,0.0,0.0,,62.1,2022,119312.67901234567,Kindred Hospital - Chattanooga,,0,,,19328654.0,,,237,-0.021027692875044482,-406437.0,,10060,,,,,Investor-Owned For-Profit,,,Hamilton,,
,facility,,,Other Nonprofit Corp,3.6688741721854305,151,,,,,,12856,,,,554.0,0.0,,3.13,2022,46280.81456953642,Hancock County Hospital,,0,,,6988403.0,,,238,0.1630001875965081,1139111.0,,472,,,,,NonGovermental Not-For-Profit,,,Hancock,,
,facility,,,Hospital District or Authority,7.342696629213483,178,,,,,,15138,,,,1307.0,0.0,,4.9,2022,53252.38202247191,West Tennessee Healthcare Bolivar Hospital,,0,,,9478924.0,,,239,0.16127452862793287,1528709.0,,873,,,,,Goverment Non-Federal,,,Hardeman,,
,facility,,,State,0.0,561,,,,,,0,,,,0.0,0.0,,85.12,2022,72463.32620320856,Western Mental Health Institute,,0,,,40651926.0,,,240,0.0,0.0,,47751,,,,,Goverment Non-Federal,,,Hardeman,,
,facility,,,County,3.0959147424511544,1126,,,,,,48060,,,,3486.0,0.0,,3.96,2022,40187.24156305506,Hardin Medical Center,,0,,,45250834.0,,,241,-0.0039380710640603885,-178201.0,,4463,,,,,Goverment Non-Federal,,,Hardin,,
,facility,,,Other Nonprofit Corp,4.720461095100864,347,,,,,,28322,,,,1638.0,0.0,,2.64,2022,42527.03458213257,Hawkins County Memorial Hospital,,0,,,14756881.0,,,242,-0.046323542217356094,-683591.0,,915,,,,,NonGovermental Not-For-Profit,,,Hawkins,,
